v_gene,d_gene,j_gene,v_5p_del,v_3p_del,d_5p_del,d_3p_del,j_5p_del,j_3p_del,fv_insertion,vd_insertion,dj_insertion,jf_insertion,cdr3_length,count
IGHV1-69*04,IGHD6-13*01,IGHJ5*02,72,1,1,0,13,0,0,2,2,0,41,2
IGHV1-2*02,IGHD4-23*01,IGHJ4*02,13,4,2,0,3,0,0,6,1,0,45,2
IGHV4-59*08,IGHD2-2*01,IGHJ3*01,123,0,7,3,1,0,0,2,8,0,60,1
IGHV3-30*03,IGHD5-18*01,IGHJ4*02,97,0,2,0,8,0,0,9,7,0,54,1
IGHV4-61*02,IGHD3-16*02,IGHJ3*01,215,2,3,0,7,0,0,5,0,0,60,1
IGHV3-30*03,IGHD5-18*01,IGHJ4*02,133,0,2,0,8,0,0,9,7,0,54,1
IGHV4-31*03,IGHD3-22*01,IGHJ3*02,0,1,1,5,5,0,0,8,0,0,57,1
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,65,1,2,0,3,0,0,5,2,0,51,2
IGHV3-49*04,IGHD1-7*01,IGHJ2*01,171,3,0,6,7,0,0,26,0,0,60,1
IGHV4-34*01,IGHD3-22*01,IGHJ4*02,106,2,0,0,5,0,0,8,8,0,68,1
IGHV1-2*02,IGHD3-10*01,IGHJ6*02,73,1,4,0,11,0,0,8,0,0,66,1
IGHV3-23*04,IGHD1-26*01,IGHJ1*01,0,0,2,1,1,0,0,9,7,0,64,1
IGHV1-69-2*01,IGHD6-19*01,IGHJ6*02,39,1,0,0,0,0,0,4,2,0,69,1
IGHV3-49*04,IGHD2-15*01,IGHJ6*02,279,0,0,3,11,0,0,5,0,0,65,1
IGHV1-2*02,IGHD3-10*01,IGHJ5*02,60,1,6,0,2,0,0,3,0,0,56,1
IGHV4-61*02,IGHD3-16*02,IGHJ5*02,0,0,14,1,2,0,0,0,0,0,51,1
IGHV4-59*08,IGHD3-16*02,IGHJ4*02,131,0,7,2,2,0,0,0,0,0,54,2
IGHV3-23*04,IGHD2-21*02,IGHJ1*01,60,0,1,0,1,0,0,6,2,0,66,2
IGHV3-15*01,IGHD3-16*02,IGHJ3*01,151,13,10,7,12,0,0,0,0,0,25,1
IGHV3-66*03,IGHD3-22*01,IGHJ6*02,155,0,6,0,8,0,0,6,0,0,66,1
IGHV3-23*04,IGHD2/OR15-2a*01,IGHJ6*03,96,2,0,16,8,0,0,6,0,0,54,1
IGHV4-59*08,IGHD4-23*01,IGHJ4*02,0,7,5,0,8,0,0,7,14,0,48,1
IGHV4-34*01,IGHD4-17*01,IGHJ4*02,0,0,0,0,3,0,0,6,8,0,55,2
IGHV4-34*01,IGHD3-16*01,IGHJ6*02,35,0,0,21,0,0,0,4,0,0,63,1
IGHV3-30*03,IGHD3-16*02,IGHJ6*02,155,0,1,8,2,0,0,3,0,0,72,1
IGHV3-30*03,IGHD4-17*01,IGHJ6*03,80,2,1,10,16,0,0,25,0,0,55,1
IGHV1-2*02,IGHD3-10*01,IGHJ3*02,202,0,0,18,13,0,0,30,0,0,60,1
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,132,1,3,10,13,0,0,21,0,0,39,4
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,147,4,2,0,3,0,0,8,2,0,51,1
IGHV4-59*08,IGHD4-23*01,IGHJ4*02,64,0,2,0,6,0,0,4,5,0,48,1
IGHV3-66*03,IGHD4-17*01,IGHJ4*02,197,0,0,1,0,0,0,6,2,0,51,1
IGHV3-43*02,IGHD6-13*01,IGHJ6*02,57,0,1,0,0,0,0,3,1,0,69,1
IGHV1-69*04+G278T,IGHD4-17*01,IGHJ4*02,99,0,1,2,8,0,0,12,6,0,51,1
IGHV4-61*01,IGHD5-12*01,IGHJ4*02,250,2,5,5,3,0,0,2,10,0,48,1
IGHV4-59*08,IGHD3-3*02,IGHJ4*01,81,6,4,0,2,0,0,1,3,0,51,1
IGHV4-31*03,IGHD6-19*01,IGHJ6*02,93,1,0,0,14,0,0,8,0,0,57,1
IGHV1-24*01,IGHD3-3*02,IGHJ4*01,153,2,10,0,2,0,0,3,3,0,51,1
IGHV4-31*03,IGHD3-16*02,IGHJ4*03,53,0,3,7,16,0,0,0,1,0,40,1
IGHV4-31*03,IGHD3/OR15-3a*01,IGHJ4*02,275,1,21,9,3,0,0,19,0,0,44,1
IGHV1-2*02,IGHD2-21*01,IGHJ6*02,19,2,1,18,13,0,0,2,0,0,39,1
IGHV3-66*01,IGHD6-6*01,IGHJ6*03,204,7,2,1,2,0,0,16,2,0,67,1
IGHV3-66*01,IGHD3-22*01,IGHJ4*02,191,1,10,5,3,0,0,2,0,0,42,1
IGHV3-43*02,IGHD3/OR15-3a*01,IGHJ6*02,66,2,1,9,1,0,0,1,2,0,66,1
IGHV4-30-2*05,IGHD3-22*01,IGHJ3*02,139,0,10,4,3,0,0,10,0,0,54,1
IGHV3-23*04,IGHD3-10*01,IGHJ4*02,52,2,1,8,3,0,0,6,6,0,57,1
IGHV4-59*08,IGHD3-22*01,IGHJ3*02,47,0,1,18,13,0,0,7,0,0,36,1
IGHV4-34*01,IGHD1-26*01,IGHJ3*01,44,8,2,0,1,0,0,10,2,0,51,10
IGHV4-61*01,IGHD3-16*02,IGHJ6*03,128,1,3,0,16,0,0,0,0,0,60,1
IGHV4-59*08,IGHD6-19*01,IGHJ5*02,133,0,0,0,2,0,0,16,0,0,66,7
IGHV4-59*08,IGHD1-14*01,IGHJ4*02,26,0,2,2,5,0,0,8,4,0,48,1
IGHV4-31*03,IGHD3-3*02,IGHJ4*02,204,1,6,10,9,0,0,3,0,0,36,1
IGHV4-59*08,IGHD2-2*01,IGHJ3*01,66,0,13,3,1,0,0,8,8,0,60,1
IGHV4-61*01,IGHD5-24*01,IGHJ6*02,171,1,0,4,1,0,0,6,0,0,63,1
IGHV4-34*01,IGHD3-10*01,IGHJ5*02,151,2,0,4,1,0,0,8,0,0,63,1
IGHV3-49*04,IGHD2-2*01,IGHJ3*02,203,1,3,0,0,0,0,21,21,0,99,1
IGHV4-59*08,IGHD5-18*01,IGHJ4*02,58,0,0,4,0,0,0,4,6,0,54,1
IGHV3-21*01,IGHD3-16*02,IGHJ6*04,227,0,0,3,9,0,0,7,0,0,75,1
IGHV1-46*01,IGHD2-21*02,IGHJ4*02,61,0,9,9,7,0,0,2,5,0,38,1
IGHV4-30-2*05,IGHD1-26*01,IGHJ4*02,141,1,0,2,0,0,0,12,3,0,60,1
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,81,1,2,0,5,0,0,5,5,0,52,1
IGHV3-30*03,IGHD2-2*02,IGHJ4*02,93,0,1,1,0,0,0,1,2,0,60,3
IGHV3-23*04,IGHD2-8*02,IGHJ4*02,64,0,3,0,1,0,0,0,2,0,57,1
IGHV4-61*01,IGHD5-24*01,IGHJ6*02,132,1,0,4,1,0,0,6,0,0,63,1
IGHV4-39*01,IGHD3-10*01,IGHJ6*03,245,0,4,4,15,0,0,9,3,0,63,2
IGHV3-23*04,IGHD1-26*01,IGHJ1*01,59,0,2,1,1,0,0,9,9,0,66,1
IGHV4-34*01,IGHD6-13*01,IGHJ5*02,87,1,0,6,14,0,0,8,16,0,55,1
IGHV3-15*01,IGHD3-22*01,IGHJ4*02,176,0,7,5,8,0,0,14,8,0,61,1
IGHV3-23*04,IGHD6-19*01,IGHJ4*02,213,2,8,0,5,0,0,8,14,0,56,1
IGHV4-31*03,IGHD2-2*01,IGHJ3*02,130,1,9,3,6,0,0,7,15,0,64,1
IGHV1-2*02,IGHD4-23*01,IGHJ4*02,71,5,2,0,4,0,0,7,2,0,45,1
IGHV3-30*03,IGHD3-10*01,IGHJ6*03,60,0,10,5,6,0,0,4,0,0,57,1
IGHV3-64*04,IGHD5-18*01,IGHJ4*02,210,0,2,0,8,0,0,9,7,0,54,1
IGHV4-34*01,IGHD6-13*01,IGHJ6*03,53,0,0,3,2,0,0,4,3,0,66,1
IGHV4-34*01,IGHD3-3*01,IGHJ6*03,189,0,5,0,5,0,0,23,0,0,87,3
IGHV4-59*08,IGHD3-16*01,IGHJ3*02,0,0,3,6,9,0,0,0,0,0,49,1
IGHV4-31*03,IGHD3-9*01,IGHJ3*02,245,1,1,3,3,0,0,11,0,0,64,1
IGHV3-23*04,IGHD2/OR15-2a*01,IGHJ6*03,221,1,0,16,8,0,0,5,0,0,54,1
IGHV1-18*04,IGHD1-26*01,IGHJ4*02,50,0,6,0,8,0,0,8,5,0,47,1
IGHV3-49*04,IGHD1-7*01,IGHJ2*01,243,1,0,6,7,0,0,24,0,0,60,1
IGHV4-31*03,IGHD2-2*01,IGHJ4*02,47,1,7,3,0,0,0,0,12,0,60,1
IGHV3-30*03,IGHD3-22*01,IGHJ3*02,146,0,0,9,1,0,0,3,6,0,60,1
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,109,1,3,10,13,0,0,21,0,0,39,1
IGHV1-2*02,IGHD4-23*01,IGHJ4*02,171,4,2,0,5,0,0,6,3,0,45,1
IGHV3-30*03,IGHD2-2*02,IGHJ3*02,113,0,3,2,4,0,0,1,12,0,65,1
IGHV1-2*02,IGHD4-23*01,IGHJ4*02,60,5,2,0,3,0,0,7,1,0,45,1
IGHV1-2*02,IGHD4-23*01,IGHJ5*02,7,4,2,0,6,0,0,6,3,0,47,1
IGHV1-46*01,IGHD6-19*01,IGHJ4*02,70,0,3,3,5,0,0,13,0,0,51,1
IGHV3-30*03,IGHD2-15*01,IGHJ5*02,172,1,1,11,9,0,0,2,0,0,42,1
IGHV1-18*04+G278A,IGHD2-2*03,IGHJ4*02,156,0,0,2,3,0,0,5,7,0,66,1
IGHV3-66*01,IGHD3-22*01,IGHJ4*02,225,1,10,5,3,0,0,2,0,0,42,1
IGHV1-2*02,IGHD2-21*02,IGHJ6*02,242,1,1,7,8,0,0,0,0,0,54,1
IGHV1-18*04,IGHD2-2*02,IGHJ5*02,165,1,1,1,0,0,0,2,2,0,63,1
IGHV3-74*01,IGHD1-20*01,IGHJ5*02,79,1,2,6,8,0,0,2,0,0,33,1
IGHV4-59*08,IGHD2-15*01,IGHJ5*02,81,2,1,0,6,0,0,1,0,0,54,1
IGHV1-69*04+G278T,IGHD5-12*01,IGHJ4*02,0,0,0,0,8,0,0,1,7,0,51,1
IGHV5-51*01,IGHD6-13*01,IGHJ6*02,50,1,3,0,1,0,0,0,1,0,60,1
IGHV3-30*03,IGHD3-10*01,IGHJ4*02,117,1,0,8,7,0,0,0,0,0,43,1
IGHV3-30*03,IGHD3-22*01,IGHJ3*01,133,0,2,5,1,0,0,5,23,0,81,1
IGHV3-21*01,IGHD3-22*01,IGHJ3*02,214,0,3,5,3,0,0,6,7,0,63,1
IGHV4-61*02,IGHD3-22*01,IGHJ4*02,221,0,1,5,6,0,0,4,0,0,51,1
IGHV4-59*08,IGHD6-19*01,IGHJ5*02,1,0,0,0,6,0,0,16,4,0,66,2
IGHV1-18*04,IGHD1-20*01,IGHJ1*01,158,0,0,1,1,0,0,10,0,0,57,1
IGHV1-2*02,IGHD5-18*01,IGHJ6*02,122,1,0,1,0,0,0,5,0,0,66,1
IGHV4-34*01,IGHD4-17*01,IGHJ4*02,261,1,0,10,13,0,0,25,0,0,45,1
IGHV1-2*02,IGHD6-13*01,IGHJ4*02,130,1,1,6,6,0,0,4,4,0,43,1
IGHV1-2*02,IGHD6-19*01,IGHJ5*02,170,0,0,1,1,0,0,9,10,0,69,1
IGHV4-34*01,IGHD6-6*01,IGHJ6*02,235,1,0,1,0,0,0,2,2,0,63,1
IGHV3-15*01,IGHD2-2*02,IGHJ2*01,208,0,3,1,0,0,0,0,4,0,64,1
IGHV3-30*03,IGHD2-2*01,IGHJ4*02,133,2,3,0,11,0,0,2,0,0,45,1
IGHV3-7*03,IGHD2-8*01,IGHJ4*02,77,2,0,13,17,0,0,0,0,0,27,1
IGHV3-15*01,IGHD1-26*01,IGHJ4*02,0,1,2,4,8,0,0,3,6,0,42,6
IGHV3-49*04,IGHD1-7*01,IGHJ2*01,92,1,0,6,7,0,0,24,0,0,60,10
IGHV4-59*08,IGHD1-26*01,IGHJ4*02,46,0,5,2,2,0,0,9,0,0,48,1
IGHV3-49*04,IGHD3-22*01,IGHJ4*02,80,0,0,5,1,0,0,1,3,0,57,1
IGHV1-69*04,IGHD6-13*01,IGHJ5*02,71,1,1,0,15,0,0,2,4,0,41,1
IGHV3-7*03,IGHD3-9*01,IGHJ4*02,244,1,1,20,15,0,0,18,0,0,40,1
IGHV3-66*01,IGHD3-3*01,IGHJ4*02,189,0,7,7,1,0,0,1,12,0,57,1
IGHV4-34*01,IGHD3-3*01,IGHJ6*03,132,0,5,0,5,0,0,23,0,0,87,1
IGHV1-18*04,IGHD2-15*01,IGHJ5*02,114,1,1,1,0,0,0,2,2,0,63,5
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,185,1,2,0,3,0,0,5,2,0,51,2
IGHV1-69*04+G278T,IGHD5-12*01,IGHJ4*02,208,0,0,1,8,0,0,1,8,0,51,1
IGHV4-59*08,IGHD4-23*01,IGHJ4*02,2,0,3,0,4,0,0,5,3,0,48,1
IGHV3-48*03,IGHD5-18*01,IGHJ6*02,197,0,2,1,1,0,0,9,0,0,68,1
IGHV4-61*01,IGHD3-3*01,IGHJ2*01,188,4,0,22,15,0,0,34,0,0,57,1
IGHV3-30*03,IGHD3-10*01,IGHJ4*02,100,1,0,0,0,0,0,0,14,0,72,1
IGHV4-59*08,IGHD2-2*01,IGHJ5*02,0,2,0,2,2,0,0,2,8,0,66,1
IGHV1-2*02,IGHD3-16*02,IGHJ6*02,102,1,11,18,12,0,0,18,0,0,56,1
IGHV4-61*01,IGHD2-15*01,IGHJ3*02,132,3,0,2,3,0,0,6,1,0,60,2
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,1,1,2,0,3,0,0,5,2,0,51,1
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,33,1,2,0,7,0,0,5,5,0,50,1
IGHV4-59*08,IGHD2-2*01,IGHJ4*01,183,1,7,2,2,0,0,1,7,0,55,1
IGHV3-66*03,IGHD3-22*01,IGHJ6*02,205,0,6,1,7,0,0,6,0,0,66,1
IGHV1-2*02,IGHD2-21*02,IGHJ6*02,84,1,10,0,14,0,0,2,0,0,48,1
IGHV4-59*08,IGHD6-19*01,IGHJ5*02,43,0,0,0,13,0,0,16,15,0,70,1
IGHV3-66*01,IGHD3-9*01,IGHJ4*02,228,1,3,14,1,0,0,2,0,0,42,1
IGHV1-2*02,IGHD4-23*01,IGHJ4*02,19,4,2,0,3,0,0,6,1,0,45,2
IGHV1-24*01,IGHD2-15*01,IGHJ4*01,219,3,7,1,2,0,0,1,4,0,51,1
IGHV1-2*02,IGHD3-10*01,IGHJ6*02,98,1,4,21,17,0,0,17,0,0,48,1
IGHV4-34*01,IGHD3-10*01,IGHJ5*02,100,2,4,4,1,0,0,13,0,0,64,1
IGHV4-59*08,IGHD3-16*02,IGHJ3*01,0,0,3,0,7,0,0,3,0,0,60,1
IGHV1-2*02,IGHD4-23*01,IGHJ4*02,197,4,2,0,5,0,0,6,3,0,45,1
IGHV1-18*04,IGHD1-20*01,IGHJ1*01,84,0,0,1,1,0,0,10,0,0,57,1
IGHV4-61*02,IGHD3-10*02,IGHJ3*02,65,1,0,15,1,0,0,17,0,0,60,1
IGHV3-30*03,IGHD3-9*01,IGHJ6*03,81,0,9,10,12,0,0,8,0,0,51,1
IGHV4-31*03,IGHD3-9*01,IGHJ3*02,64,1,1,3,4,0,0,10,0,0,62,1
IGHV1-69*04,IGHD2-2*01,IGHJ4*02,98,3,3,0,1,0,0,6,3,0,61,1
IGHV3-43*02,IGHD6-13*01,IGHJ6*02,209,1,0,0,0,0,0,3,1,0,69,2
IGHV5-10-1*01,IGHD1-1*01,IGHJ6*02,234,0,3,10,2,0,0,17,0,0,60,1
IGHV3-49*04,IGHD1-7*01,IGHJ2*01,186,4,0,6,7,0,0,27,0,0,60,1
IGHV4-59*08,IGHD4-23*01,IGHJ4*02,133,0,2,0,6,0,0,4,5,0,48,1
IGHV5-10-1*01,IGHD3-16*01,IGHJ6*02,147,0,3,0,8,0,0,7,4,0,78,1
IGHV3-48*03,IGHD3-10*01,IGHJ6*03,136,0,0,8,22,0,0,13,15,1,72,1
IGHV5-10-1*01,IGHD6-13*01,IGHJ3*02,51,0,5,0,4,0,0,2,11,0,53,1
IGHV4-59*08,IGHD5-24*01,IGHJ6*02,0,2,1,4,10,0,0,8,0,0,54,2
IGHV3-30*03,IGHD3-9*01,IGHJ6*02,122,0,1,10,8,0,0,5,0,0,60,1
IGHV3-74*01,IGHD6-13*01,IGHJ5*02,99,1,2,3,0,0,0,0,5,0,51,1
IGHV5-10-1*01,IGHD2-15*01,IGHJ4*01,89,0,0,0,5,0,0,5,0,0,57,1
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,19,1,2,0,4,0,0,5,4,0,52,1
IGHV1-69*04+G278T,IGHD4-17*01,IGHJ4*02,35,0,1,2,8,0,0,12,6,0,51,1
IGHV3-66*03,IGHD4-17*01,IGHJ4*02,260,0,5,0,8,0,0,2,15,0,48,1
IGHV1-2*02,IGHD3-16*01,IGHJ6*02,89,1,0,21,8,0,0,1,0,0,51,1
IGHV5-51*01,IGHD2-2*01,IGHJ5*02,155,4,7,5,9,0,0,20,0,0,57,1
IGHV3-23*04,IGHD1-26*01,IGHJ6*02,118,0,5,2,6,0,0,1,0,0,51,1
IGHV4-61*01,IGHD5-24*01,IGHJ6*02,83,1,1,4,1,0,0,7,0,0,63,1
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,56,1,2,0,7,0,0,5,5,0,50,1
IGHV4-59*08,IGHD2-15*01,IGHJ4*02,235,0,7,0,0,0,0,0,2,0,54,1
IGHV4-34*01,IGHD6-13*01,IGHJ4*02,132,0,3,0,8,0,0,2,8,0,48,1
IGHV1-18*04+G278A,IGHD3-16*01,IGHJ6*02,35,4,1,0,15,0,0,0,0,0,60,1
IGHV4-31*03,IGHD3-10*01,IGHJ6*03,147,1,10,5,8,0,0,7,7,0,64,1
IGHV3-21*01,IGHD2-15*01,IGHJ4*02,86,1,0,1,2,0,0,7,1,0,63,2
IGHV4-59*08,IGHD3-16*02,IGHJ6*03,88,2,16,3,8,0,0,0,0,0,51,1
IGHV4-59*08,IGHD1-14*01,IGHJ4*02,21,0,2,2,5,0,0,8,3,0,47,1
IGHV1-18*04,IGHD1-20*01,IGHJ1*01,54,0,0,0,2,0,0,10,0,0,57,1
IGHV3-48*03,IGHD3-10*01,IGHJ6*02,214,2,4,0,1,0,0,0,2,0,69,1
IGHV4-61*02,IGHD3-16*01,IGHJ3*02,127,1,3,0,0,0,0,1,5,0,69,3
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,39,1,3,10,13,0,0,21,0,0,39,12
IGHV1-24*01,IGHD4/OR15-4a*01,IGHJ6*03,198,1,2,0,11,0,0,3,0,0,51,1
IGHV3-30*03,IGHD4-17*01,IGHJ4*02,166,0,0,1,3,0,0,6,5,0,51,1
IGHV1-2*02,IGHD3/OR15-3a*01,IGHJ6*02,84,1,2,15,13,0,0,11,0,0,54,1
IGHV4-59*08,IGHD2-21*02,IGHJ4*02,44,1,1,10,1,0,0,11,0,0,54,1
IGHV4-59*08,IGHD1-14*01,IGHJ4*02,44,0,2,2,5,0,0,8,4,0,48,1
IGHV3-30*03,IGHD3-9*01,IGHJ6*03,133,0,9,10,12,0,0,8,0,0,51,1
IGHV4-59*08,IGHD5-18*01,IGHJ4*02,64,0,0,0,0,0,0,4,2,0,54,2
IGHV3-30*03,IGHD3-9*01,IGHJ6*02,132,0,1,10,8,0,0,5,0,0,60,5
IGHV4-59*08,IGHD3-3*01,IGHJ3*02,85,4,0,0,16,0,0,19,0,0,60,1
IGHV3-23*04,IGHD4-17*01,IGHJ4*02,0,0,2,0,5,0,0,14,0,0,51,1
IGHV1-69*04+G278T,IGHD5-12*01,IGHJ4*02,163,0,0,1,8,0,0,2,8,0,52,1
IGHV3-30*03,IGHD5-24*01,IGHJ4*02,135,2,3,4,2,0,0,3,5,0,45,1
IGHV3-30*03,IGHD3-22*01,IGHJ4*02,116,1,10,5,3,0,0,2,0,0,42,1
IGHV1-18*04+G278A,IGHD4-11*01,IGHJ6*02,24,1,0,0,6,0,0,7,7,0,66,1
IGHV3-43*02,IGHD6-13*01,IGHJ6*02,87,0,1,0,0,0,0,3,1,0,69,1
IGHV3-66*03,IGHD6-13*01,IGHJ6*02,164,0,0,1,0,0,0,3,3,0,69,1
IGHV4-59*08,IGHD3-16*02,IGHJ6*02,198,2,14,7,11,0,0,5,0,0,51,1
IGHV3-43*02,IGHD3/OR15-3a*01,IGHJ6*02,66,2,0,0,8,0,0,0,0,0,66,1
IGHV3-15*01,IGHD2-2*01,IGHJ2*01,209,0,5,0,0,0,0,2,2,0,63,1
IGHV3-30*03,IGHD2-8*01,IGHJ4*02,64,1,1,3,0,0,0,0,0,0,54,1
IGHV4-59*08,IGHD3-16*02,IGHJ4*02,233,0,7,2,2,0,0,0,0,0,54,1
IGHV3-43*02,IGHD6-13*01,IGHJ6*02,122,1,1,0,0,0,0,4,1,0,69,1
IGHV3-74*01,IGHD3/OR15-3a*01,IGHJ6*03,53,1,0,5,11,0,0,2,0,0,59,1
IGHV4-59*08,IGHD3-3*01,IGHJ6*02,43,2,7,9,8,0,0,9,0,0,57,1
IGHV3-49*04,IGHD1-7*01,IGHJ2*01,81,3,0,6,7,0,0,26,0,0,60,2
IGHV3-30*03,IGHD2-2*01,IGHJ4*02,148,0,12,4,1,0,0,0,0,0,42,1
IGHV4-59*08,IGHD2-2*03,IGHJ3*02,38,4,0,2,23,0,0,28,5,0,65,1
IGHV4-59*08,IGHD3-16*01,IGHJ3*01,29,2,0,0,6,0,0,2,0,0,61,1
IGHV4-31*03,IGHD6-19*01,IGHJ6*02,0,1,0,0,13,0,0,9,0,0,59,1
IGHV1-2*02,IGHD4-23*01,IGHJ4*02,90,5,2,0,4,0,0,7,2,0,45,1
IGHV4-59*08,IGHD3-9*01,IGHJ3*01,32,0,1,3,1,0,0,1,0,0,57,1
IGHV1-2*02,IGHD2-8*01,IGHJ6*02,219,1,14,0,5,0,0,0,0,0,54,1
IGHV4-61*01,IGHD5-12*01,IGHJ4*02,145,4,1,5,5,0,0,10,8,0,54,1
IGHV3-23*04,IGHD3-16*01,IGHJ4*02,94,0,14,0,4,0,0,3,0,0,50,1
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,25,1,3,10,13,0,0,21,0,0,39,1
IGHV1-2*02,IGHD3-22*01,IGHJ3*02,221,0,10,7,9,0,0,1,0,0,36,1
IGHV3-23*04,IGHD3-10*01,IGHJ4*02,208,2,4,0,5,0,0,8,14,0,70,1
IGHV4-59*08,IGHD6-19*01,IGHJ4*02,0,2,5,3,5,0,0,2,0,0,36,1
IGHV4-59*08,IGHD4-23*01,IGHJ4*02,0,0,2,0,6,0,0,4,5,0,48,1
IGHV3-30*03,IGHD3-22*01,IGHJ4*02,6,1,10,5,3,0,0,2,0,0,42,1
IGHV3-30*03,IGHD2-2*02,IGHJ4*02,65,0,1,1,0,0,0,1,2,0,60,1
IGHV4-61*02,IGHD2-8*01,IGHJ4*02,258,0,1,13,17,0,0,11,0,0,39,1
IGHV1-2*02,IGHD2-21*01,IGHJ4*02,217,2,1,9,7,0,0,2,0,0,39,1
IGHV3-NL1*01,IGHD3-9*01,IGHJ6*02,204,0,1,10,8,0,0,5,0,0,60,3
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,256,1,3,10,13,0,0,21,0,0,39,2
IGHV5-10-1*01,IGHD3-22*01,IGHJ3*02,187,0,1,1,5,0,0,6,5,0,63,1
IGHV1-18*04,IGHD1-20*01,IGHJ1*01,222,0,0,1,1,0,0,10,0,0,57,1
IGHV4-59*10,IGHD5-12*01,IGHJ4*02,239,2,0,0,0,0,0,4,13,0,66,1
IGHV3-48*03,IGHD2-8*01,IGHJ4*02,126,1,1,13,17,0,0,15,0,0,42,1
IGHV3-66*01,IGHD1-1*01,IGHJ4*02,236,1,3,10,13,0,0,21,0,0,39,1
IGHV1-2*02,IGHD6-19*01,IGHJ5*02,46,0,0,0,6,0,0,16,4,0,66,1
IGHV4-59*08,IGHD5-24*01,IGHJ6*02,31,2,0,4,1,0,0,7,0,0,63,1
IGHV3-15*01,IGHD1-26*01,IGHJ4*02,64,1,2,4,8,0,0,3,6,0,42,3
IGHV4-31*03,IGHD6-13*01,IGHJ6*02,153,0,2,0,0,0,0,5,17,0,84,1
IGHV4-34*01,IGHD1-26*01,IGHJ3*01,167,8,2,0,1,0,0,10,2,0,51,1
IGHV3-30*03,IGHD3-16*02,IGHJ4*02,133,1,21,5,6,0,0,7,0,0,39,1
IGHV1-2*02,IGHD2-21*01,IGHJ6*02,73,2,1,9,23,0,0,2,1,0,39,1
IGHV4-59*08,IGHD6-19*01,IGHJ5*02,126,0,0,0,6,0,0,16,4,0,66,7
IGHV3-49*04,IGHD4-17*01,IGHJ6*02,45,0,0,7,10,0,0,8,0,0,50,1
IGHV4-61*02,IGHD3-16*02,IGHJ6*02,39,1,14,7,11,0,0,4,0,0,51,2
IGHV1-18*04,IGHD1-20*01,IGHJ1*01,28,0,0,1,1,0,0,10,0,0,57,1
IGHV1-18*04,IGHD2-2*03,IGHJ4*02,199,0,0,2,3,0,0,5,7,0,66,6
IGHV4-34*01,IGHD4-17*01,IGHJ2*01,112,3,0,0,2,0,0,3,7,0,54,1
IGHV4-59*08,IGHD3-22*01,IGHJ6*03,133,2,10,5,18,0,0,13,0,0,52,1
IGHV4-34*01,IGHD4-17*01,IGHJ4*02,49,0,0,0,4,0,0,6,8,0,54,1
IGHV1-18*04,IGHD1-20*01,IGHJ1*01,153,0,0,1,1,0,0,10,0,0,57,2
IGHV3-7*03,IGHD2-8*01,IGHJ4*02,155,2,0,13,17,0,0,0,0,0,27,2
IGHV3-30*03,IGHD3-16*01,IGHJ6*02,146,0,1,6,9,0,0,8,0,0,72,1
IGHV3-21*01,IGHD3-16*02,IGHJ3*02,81,0,0,3,3,0,0,10,4,0,75,3
IGHV4-30-2*05,IGHD1-26*01,IGHJ4*02,137,1,2,3,0,0,0,14,4,0,60,1
IGHV4-4*07,IGHD3-16*02,IGHJ6*02,0,1,14,7,11,0,0,4,0,0,51,1
IGHV5-10-1*01,IGHD2-2*01,IGHJ5*02,237,2,7,5,9,0,0,20,0,0,57,1
IGHV1-69*04,IGHD6-13*01,IGHJ5*02,48,1,1,0,15,0,0,2,4,0,41,1
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,193,1,2,0,3,0,0,5,2,0,51,7
IGHV1-2*02,IGHD4-23*01,IGHJ4*02,189,4,7,0,5,0,0,12,3,0,46,1
IGHV1-69*04,IGHD3-22*01,IGHJ3*02,45,2,3,4,4,0,0,5,0,0,53,1
IGHV3-15*01,IGHD2-15*01,IGHJ2*01,220,0,1,1,0,0,0,1,1,0,64,1
IGHV1-69*04+G278T,IGHD5-12*01,IGHJ4*02,262,0,0,1,8,0,0,1,8,0,51,1
IGHV4-61*01,IGHD2-15*01,IGHJ4*02,60,2,3,0,1,0,0,1,0,0,54,1
IGHV4-61*02,IGHD2-15*01,IGHJ4*02,75,0,3,1,6,0,0,6,5,0,60,1
IGHV3-73*01,IGHD2-21*02,IGHJ4*02,142,3,5,5,3,0,0,2,0,0,42,1
IGHV4-34*01,IGHD3-16*02,IGHJ4*02,156,1,3,7,8,0,0,1,31,0,78,1
IGHV4-61*01,IGHD3-3*02,IGHJ3*02,197,1,6,14,7,0,0,0,0,0,33,2
IGHV4-59*08,IGHD5-12*01,IGHJ6*03,126,1,0,10,15,0,0,8,0,0,48,1
