v_gene,d_gene,j_gene,v_5p_del,v_3p_del,d_5p_del,d_3p_del,j_5p_del,j_3p_del,fv_insertion,vd_insertion,dj_insertion,jf_insertion,cdr3_length,count
IGHV3-23*04,IGHD2/OR15-2a*01,IGHJ6*03,99,4,0,16,8,0,0,8,0,31,54,1
IGHV1-18*04+G278A,IGHD2-2*01,IGHJ4*02,215,0,7,1,3,0,0,12,6,116,66,1
IGHV1-2*02,IGHD3-9*01,IGHJ5*02,204,0,4,3,2,0,0,4,0,30,57,1
IGHV4-30-2*05,IGHD3-10*01,IGHJ6*02,137,0,4,3,3,0,0,2,0,26,66,1
IGHV3-NL1*01,IGHD3/OR15-3a*01,IGHJ6*02,230,0,7,9,9,0,0,11,0,118,60,1
IGHV3-7*03,IGHD3/OR15-3a*01,IGHJ6*02,53,1,0,18,31,0,0,0,0,31,24,3
IGHV1-69*04+G278T,IGHD5-12*01,IGHJ4*02,165,0,0,1,3,0,0,1,3,22,51,1
IGHV1-2*02,IGHD6-19*01,IGHJ4*02,78,0,2,0,8,0,0,1,8,30,48,1
IGHV1-8*01,IGHD2-8*01,IGHJ5*02,140,81,12,6,13,17,0,16,43,0,9,1
IGHV3-43*02,IGHD6-13*01,IGHJ6*02,64,1,0,0,0,0,0,3,1,31,69,1
IGHV3-30*03,IGHD2-2*02,IGHJ4*02,132,0,1,1,0,0,0,1,2,30,60,1
IGHV1-2*02,IGHD3-22*01,IGHJ4*02,0,7,8,10,7,0,5,12,12,30,51,1
IGHV1-69*04+G278T,IGHD2-8*02,IGHJ4*02,41,4,3,6,0,0,0,10,13,30,69,1
IGHV4-59*08,IGHD5-24*01,IGHJ6*02,46,2,1,2,11,0,0,8,7,31,62,1
IGHV3-48*01,IGHD2-2*02,IGHJ4*02,191,0,1,1,0,0,0,1,2,30,60,1
IGHV3-23*04,IGHD2/OR15-2a*01,IGHJ6*03,39,3,0,16,8,0,0,7,0,31,54,2
IGHV4-61*02,IGHD2-15*01,IGHJ4*02,194,0,3,0,6,0,0,6,4,30,60,1
IGHV4-34*01,IGHD3-3*01,IGHJ6*03,134,1,5,3,2,0,0,23,0,31,86,1
IGHV1-2*02,IGHD2-21*01,IGHJ4*02,72,2,1,9,7,0,0,2,0,30,39,5
IGHV4-34*09,IGHD3-10*01,IGHJ6*03,205,1,10,6,1,0,0,7,0,31,63,1
IGHV4-59*08,IGHD3-10*01,IGHJ4*02,190,1,0,0,0,0,0,3,2,116,63,1
IGHV3-30*03,IGHD3-10*01,IGHJ4*02,78,1,0,0,0,0,0,0,14,30,72,2
IGHV1-69*04+G278T,IGHD5/OR15-5a*01,IGHJ4*02,127,0,0,1,3,0,0,1,3,24,51,1
IGHV4-59*08,IGHD3-10*02,IGHJ4*02,136,1,0,4,0,0,0,3,6,101,62,1
IGHV3-30*03,IGHD3/OR15-3a*01,IGHJ6*02,146,0,9,9,9,0,0,14,0,117,61,1
IGHV4-61*02,IGHD3-16*02,IGHJ6*03,152,2,16,7,4,0,0,0,0,31,51,1
IGHV1-18*04,IGHD1-20*01,IGHJ1*01,143,0,0,0,10,0,0,11,9,30,59,1
IGHV3-30*03,IGHD2-2*02,IGHJ4*02,80,0,1,1,0,0,0,1,2,30,60,2
IGHV4-59*08,IGHD3-10*02,IGHJ4*02,191,1,0,0,3,0,0,3,3,117,60,1
IGHV3-21*01,IGHD3-16*02,IGHJ3*01,83,0,7,3,1,0,0,16,2,30,74,1
IGHV3-66*01,IGHD2-2*02,IGHJ4*02,201,0,1,1,0,0,0,1,2,30,60,1
IGHV3-30*03,IGHD2-8*01,IGHJ4*02,166,0,3,5,6,0,0,0,0,30,45,1
IGHV1-69*04,IGHD2-8*01,IGHJ6*03,129,3,0,13,16,0,0,15,0,31,57,1
IGHV4-39*01+G281C,IGHD1-1*01,IGHJ6*03,0,2,2,9,17,0,0,12,0,17,42,1
IGHV4-34*09,IGHD6-13*01,IGHJ6*02,189,0,3,0,0,0,0,6,17,117,84,1
IGHV4-30-2*05,IGHD2-2*03,IGHJ5*02,132,0,1,2,9,0,0,7,3,30,60,1
IGHV1-2*02,IGHD2-8*02,IGHJ3*01,75,2,3,14,11,0,0,17,0,30,48,1
IGHV4-59*08,IGHD3-22*01,IGHJ3*02,73,0,0,18,13,0,0,30,0,29,60,1
IGHV4-61*01,IGHD2-21*02,IGHJ6*02,158,1,3,4,1,0,0,1,0,31,63,1
IGHV3-43*02,IGHD6-13*01,IGHJ6*02,156,0,1,0,4,0,0,3,5,31,69,1
IGHV4-59*08,IGHD2/OR15-2a*01,IGHJ6*03,0,2,7,6,19,0,0,20,0,31,60,1
IGHV3-30*03,IGHD3-22*01,IGHJ4*02,194,1,10,5,3,0,0,2,0,18,42,1
IGHV3-64*04,IGHD5-18*01,IGHJ4*02,175,0,2,6,8,0,0,9,13,115,54,1
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,168,1,3,10,13,0,1,21,0,30,39,1
IGHV3-43*02,IGHD3-3*01,IGHJ6*02,203,2,0,7,1,0,0,0,0,116,66,1
IGHV3-74*01,IGHD3-16*02,IGHJ6*02,103,1,1,10,13,0,0,17,0,31,72,1
IGHV4-59*08,IGHD3-16*02,IGHJ4*02,168,0,3,9,5,0,0,9,0,30,57,1
IGHV3-15*01,IGHD2-2*01,IGHJ2*01,216,0,5,2,0,0,0,2,4,30,63,1
IGHV1-2*02,IGHD4-23*01,IGHJ5*02,59,4,2,3,2,0,0,6,0,30,45,1
IGHV4-31*03,IGHD3-3*02,IGHJ6*02,138,1,2,9,8,0,0,3,0,117,57,1
IGHV4-61*01,IGHD3-22*01,IGHJ4*02,129,1,2,1,1,0,0,3,0,30,57,1
IGHV1-69*04+G278T,IGHD3-10*02,IGHJ4*02,18,0,0,19,18,0,0,30,0,30,51,1
IGHV4-59*08,IGHD3-16*02,IGHJ6*03,85,2,16,7,4,0,0,0,0,31,51,2
IGHV1-18*04,IGHD2-15*01,IGHJ5*02,127,1,1,1,0,0,0,2,2,23,63,1
IGHV1-69*04+G278T,IGHD3-10*02,IGHJ4*02,16,0,0,19,18,0,0,30,0,30,51,1
IGHV3-11*01,IGHD2-15*01,IGHJ4*02,146,0,3,0,6,0,0,6,4,30,60,1
IGHV4-59*08,IGHD2-21*02,IGHJ3*02,116,0,1,15,10,0,0,19,0,30,51,1
IGHV3-30*03,IGHD1-7*01,IGHJ5*02,75,0,0,2,11,0,0,4,12,30,51,1
IGHV1-2*02,IGHD3-22*01,IGHJ4*02,11,4,0,5,9,0,0,4,0,30,45,1
IGHV4-31*03,IGHD1-26*01,IGHJ4*02,55,1,0,2,0,0,0,12,3,116,60,1
IGHV4-4*07,IGHD3-10*01,IGHJ3*02,108,1,1,3,0,0,0,2,11,30,69,1
IGHV3-7*03,IGHD3-10*02,IGHJ4*02,169,0,2,17,20,0,0,29,0,116,48,1
IGHV3-30*03,IGHD3/OR15-3a*01,IGHJ6*02,149,0,7,9,9,0,0,11,0,117,60,1
IGHV3-30*03,IGHD3/OR15-3a*01,IGHJ6*02,147,0,7,9,9,0,0,11,0,117,60,1
IGHV4-59*08,IGHD4-23*01,IGHJ4*02,21,0,2,0,5,0,0,4,4,30,48,1
IGHV1-18*04,IGHD2-2*01,IGHJ4*02,133,1,7,2,3,0,0,13,7,116,66,2
IGHV4-59*08,IGHD4-23*01,IGHJ4*02,124,0,2,0,6,0,0,4,5,18,48,1
IGHV3-7*03,IGHD3-22*01,IGHJ4*02,164,0,0,3,7,0,0,3,8,30,60,1
IGHV1-18*04+G278A,IGHD2-15*01,IGHJ4*02,193,0,7,4,3,0,0,12,9,116,66,1
IGHV1-69*04+G278T,IGHD5/OR15-5a*01,IGHJ4*02,203,0,0,1,3,0,0,1,3,29,51,1
IGHV3-30*03,IGHD3-3*02,IGHJ6*02,145,0,0,9,9,0,0,3,0,118,59,1
IGHV4-59*08,IGHD1-14*01,IGHJ5*02,44,0,2,2,5,0,0,8,1,30,48,1
IGHV4-30-2*05,IGHD1-7*01,IGHJ6*02,84,4,2,3,5,0,0,11,0,31,57,1
IGHV1-2*02,IGHD2-21*01,IGHJ4*02,167,2,1,9,7,0,0,2,0,30,39,3
IGHV4-39*01,IGHD3-10*01,IGHJ6*03,2,0,4,4,15,0,0,9,3,31,63,1
IGHV4-61*02,IGHD3-22*01,IGHJ4*02,245,0,1,7,4,0,0,4,0,116,51,2
IGHV4-61*02,IGHD4/OR15-4a*01,IGHJ4*02,0,1,7,3,4,1,0,0,1,0,33,1
IGHV3-23*04,IGHD6-19*01,IGHJ4*02,42,2,8,0,5,0,0,8,14,30,56,1
IGHV3-23*04,IGHD3-22*01,IGHJ6*03,75,1,10,5,6,0,0,2,0,19,54,1
IGHV4-34*01,IGHD2-2*01,IGHJ6*02,17,0,8,3,9,0,0,1,2,31,57,1
IGHV3-30*03,IGHD3-22*01,IGHJ4*02,43,0,3,3,2,0,0,0,0,30,51,1
IGHV3-21*01,IGHD3-16*02,IGHJ6*04,127,0,0,7,5,0,0,7,0,30,75,1
IGHV3-30*03,IGHD5-18*01,IGHJ4*02,142,0,2,0,8,0,0,9,7,107,54,1
IGHV3-23*04,IGHD1-26*01,IGHJ1*01,146,0,2,0,1,0,0,9,8,116,66,1
IGHV3-30*03,IGHD3/OR15-3a*01,IGHJ6*02,133,0,7,9,9,0,0,11,0,117,60,1
IGHV1-18*04,IGHD1-20*01,IGHJ1*01,60,0,0,0,10,0,0,10,8,22,57,1
IGHV1-2*02,IGHD4-23*01,IGHJ5*02,33,4,2,3,2,0,0,6,0,27,45,1
IGHV1-2*02,IGHD2-8*01,IGHJ4*02,133,1,0,15,15,0,0,11,0,116,39,3
IGHV1-2*02,IGHD6-6*01,IGHJ4*02,103,1,2,2,3,0,0,1,0,30,39,1
IGHV3-30*03,IGHD2-2*01,IGHJ4*02,142,2,3,5,6,0,0,2,0,116,45,5
IGHV4-34*01,IGHD2-15*01,IGHJ1*01,184,0,4,5,11,0,0,8,0,24,51,1
IGHV4-39*01,IGHD3-10*01,IGHJ6*03,195,0,4,4,12,0,0,9,0,30,63,1
IGHV3-23*03,IGHD1-26*01,IGHJ1*01,251,0,2,3,1,0,0,9,10,116,65,1
IGHV4-61*01,IGHD5-24*01,IGHJ6*02,112,1,0,4,1,0,0,6,0,31,63,1
IGHV3-NL1*01,IGHD3-9*01,IGHJ4*02,244,0,0,16,8,0,0,3,0,109,38,1
IGHV3-30*03,IGHD2-2*03,IGHJ4*02,10,0,0,6,0,0,0,0,7,30,60,1
IGHV1-2*02,IGHD3-22*01,IGHJ3*02,87,0,0,18,13,0,0,30,0,25,60,1
IGHV1-69*04+G278T,IGHD3-10*01,IGHJ4*02,46,0,0,5,6,0,0,3,0,30,51,1
IGHV1-18*04,IGHD2-2*03,IGHJ4*02,189,0,0,2,3,0,0,5,7,30,66,2
IGHV1-2*02,IGHD2-21*01,IGHJ4*02,59,2,1,9,7,0,0,2,0,30,39,2
IGHV3-30*03,IGHD5-24*01,IGHJ4*01,93,2,1,4,2,0,0,1,5,116,45,1
IGHV3-NL1*01,IGHD3-9*01,IGHJ6*02,173,0,1,10,8,0,0,5,0,117,60,1
IGHV4-34*01,IGHD4-17*01,IGHJ4*02,114,0,0,0,4,0,0,6,8,30,54,1
IGHV1-46*01,IGHD2-21*02,IGHJ6*02,53,1,0,2,6,0,0,22,9,24,93,1
IGHV4-59*08,IGHD2/OR15-2a*01,IGHJ3*02,128,0,13,1,2,0,0,3,3,29,51,1
IGHV4-31*03,IGHD3-3*01,IGHJ3*01,197,0,7,7,9,0,0,1,0,30,39,1
IGHV3-7*03,IGHD3-16*02,IGHJ6*02,0,1,11,24,26,0,0,6,0,31,24,1
IGHV3-30*03,IGHD6-25*01,IGHJ5*02,119,0,1,2,7,0,0,10,8,30,57,1
IGHV1-69*04+G278T,IGHD3-22*01,IGHJ5*02,39,0,3,7,10,0,0,0,0,30,42,1
IGHV1-2*02,IGHD2-21*01,IGHJ4*02,60,2,1,9,7,0,0,2,0,29,39,1
IGHV3-43*02,IGHD3-3*01,IGHJ6*02,231,2,0,15,1,0,0,0,9,117,67,1
IGHV3-23*04,IGHD2/OR15-2a*01,IGHJ6*03,64,2,0,16,8,0,0,6,0,31,54,4
IGHV4-34*01,IGHD6-13*01,IGHJ5*02,98,1,0,6,8,0,0,8,12,30,57,2
IGHV1-18*04,IGHD3-10*01,IGHJ3*02,188,0,3,8,8,0,0,9,0,116,51,2
IGHV1-69*04+G278T,IGHD5-18*01,IGHJ5*02,63,0,0,0,18,0,0,0,23,30,56,1
IGHV3-48*01,IGHD3-3*01,IGHJ2*01,211,0,0,1,4,0,0,15,0,116,74,1
IGHV3-30*03,IGHD5-18*01,IGHJ4*02,112,0,2,0,8,0,0,9,7,107,54,1
IGHV4-61*02,IGHD6-13*01,IGHJ3*01,96,1,4,4,2,0,0,5,15,30,60,1
IGHV4-34*01,IGHD2-15*01,IGHJ6*03,238,1,8,2,6,0,0,5,4,117,66,1
IGHV4-61*02,IGHD2-15*01,IGHJ4*02,109,0,3,1,1,0,0,6,0,30,60,1
IGHV3-7*03,IGHD2-8*01,IGHJ4*02,56,1,1,13,17,0,0,12,0,30,39,7
IGHV4-34*01,IGHD1-26*01,IGHJ3*02,189,0,2,0,1,0,0,2,2,30,51,1
IGHV3-49*04,IGHD1-7*01,IGHJ2*01,81,1,0,6,7,0,1,23,0,30,59,1
IGHV3-49*04,IGHD1-7*01,IGHJ2*01,246,1,0,6,7,0,0,24,0,30,60,1
IGHV1-2*02,IGHD2-21*01,IGHJ4*02,68,2,1,9,7,0,0,2,0,30,39,2
IGHV3-23*04,IGHD6-13*01,IGHJ6*02,144,1,3,0,0,0,0,0,3,31,63,1
IGHV4-59*08,IGHD3-9*01,IGHJ4*02,132,0,0,10,10,0,0,9,0,24,48,1
IGHV3-64*04,IGHD3/OR15-3a*01,IGHJ6*02,257,0,7,9,9,0,0,11,0,117,60,1
IGHV3-43*02,IGHD3/OR15-3a*01,IGHJ6*02,42,2,1,10,1,0,0,1,3,19,66,1
IGHV3-7*03,IGHD2-8*01,IGHJ4*02,64,2,0,14,16,0,0,0,0,30,27,2
IGHV3-23*03,IGHD2/OR15-2a*01,IGHJ6*03,240,3,0,16,8,0,0,7,0,31,54,1
IGHV1-69*04+G278T,IGHD3-10*02,IGHJ4*02,38,0,0,15,22,0,0,30,0,30,51,1
IGHV4-59*08,IGHD3-16*02,IGHJ3*01,7,0,1,18,18,0,0,31,0,29,61,1
IGHV1-2*02,IGHD3-16*01,IGHJ3*02,220,0,3,21,13,0,0,6,0,122,36,1
IGHV1-18*04,IGHD2-2*03,IGHJ4*02,88,0,0,2,3,0,0,5,7,30,66,1
IGHV3-64*04,IGHD5-18*01,IGHJ4*03,225,0,2,6,8,0,0,9,14,116,55,1
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,231,1,2,0,3,0,0,5,2,30,51,2
IGHV3-21*01,IGHD3-16*02,IGHJ3*02,214,0,0,3,1,0,0,10,2,30,75,1
IGHV5-10-1*01,IGHD2-2*01,IGHJ5*01,237,2,7,7,7,0,0,19,0,30,56,1
IGHV4-39*01+G281C,IGHD3-10*01,IGHJ6*03,52,0,4,3,13,0,0,9,0,28,63,1
IGHV4-61*02,IGHD2-15*01,IGHJ4*02,52,0,3,0,4,0,0,6,1,30,59,1
IGHV4-31*03,IGHD2/OR15-2a*01,IGHJ6*03,158,1,3,14,13,0,0,20,0,31,63,1
IGHV1-18*04,IGHD3-10*01,IGHJ3*02,213,0,3,8,8,0,0,9,0,116,51,1
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,219,1,2,0,3,0,0,5,2,30,51,2
IGHV3-30*03,IGHD3-22*01,IGHJ3*02,125,0,0,9,5,0,0,3,11,113,61,1
IGHV4-38-2*02,IGHD2-2*02,IGHJ4*02,57,0,6,1,4,0,0,0,0,113,48,1
IGHV1-2*02,IGHD2-21*01,IGHJ4*02,53,2,1,9,7,0,0,2,0,30,39,1
IGHV4-59*08,IGHD6-19*01,IGHJ5*02,65,0,4,0,6,0,0,20,4,30,66,1
IGHV4-39*01,IGHD3-10*01,IGHJ4*02,47,0,4,1,1,0,0,9,0,30,62,1
IGHV1-2*02,IGHD2-21*01,IGHJ4*02,136,2,1,9,7,0,0,2,0,30,39,1
IGHV4-39*01,IGHD3-10*01,IGHJ4*02,81,0,4,6,0,0,0,9,5,30,63,1
IGHV5-10-1*01,IGHD3/OR15-3a*01,IGHJ3*01,180,0,1,13,6,0,0,12,0,30,51,1
IGHV5-10-1*01,IGHD2-15*01,IGHJ4*02,203,0,0,0,5,0,0,5,1,30,58,1
IGHV4-59*08,IGHD3-16*02,IGHJ6*03,133,1,3,33,17,0,0,25,0,31,51,1
IGHV3-23*03,IGHD2/OR15-2a*01,IGHJ6*03,257,2,0,16,8,0,0,6,0,19,54,1
IGHV5-10-1*01,IGHD3-16*01,IGHJ4*02,99,0,0,6,6,0,0,6,0,29,57,1
IGHV1-18*04,IGHD2-2*03,IGHJ4*02,209,0,2,2,3,0,0,9,7,22,68,1
IGHV3-7*03,IGHD3-9*01,IGHJ4*02,232,1,2,14,10,0,0,5,0,30,37,1
IGHV4-59*08,IGHD6-19*01,IGHJ5*02,4,0,0,0,6,0,0,16,4,30,66,1
IGHV4-59*08,IGHD3-3*02,IGHJ3*02,250,0,0,13,8,0,0,11,0,116,51,1
IGHV3-7*03,IGHD3/OR15-3a*01,IGHJ6*02,143,1,10,9,9,0,0,0,0,31,45,1
IGHV4-39*01+G281C,IGHD3-10*01,IGHJ6*03,43,0,4,4,12,0,0,9,0,31,63,1
IGHV3-30*03,IGHD2-2*03,IGHJ4*02,60,0,0,6,0,0,0,0,7,30,60,1
IGHV4-30-2*05,IGHD1-26*01,IGHJ4*02,161,1,0,2,0,0,0,12,3,116,60,1
IGHV3-7*03,IGHD3-10*02,IGHJ6*02,155,1,4,0,9,0,0,0,7,31,66,1
IGHV3-30*03,IGHD6-19*01,IGHJ4*02,197,1,0,6,5,0,0,22,25,30,84,1
IGHV1-18*04,IGHD2-2*03,IGHJ4*02,208,0,0,2,3,0,0,5,7,116,66,5
IGHV4-59*08,IGHD4-23*01,IGHJ4*02,96,0,3,0,4,0,0,5,3,30,48,1
IGHV1-46*01,IGHD2-21*02,IGHJ6*02,109,1,0,2,6,0,0,22,9,31,93,1
IGHV1-18*04,IGHD2-8*01,IGHJ1*01,122,0,0,7,7,0,0,8,0,30,57,1
IGHV1-18*04+G278A,IGHD2-2*03,IGHJ4*02,73,0,0,2,4,0,0,5,8,30,66,1
IGHV4-61*01,IGHD2-21*02,IGHJ6*02,222,1,3,4,1,0,0,1,0,31,63,1
IGHV3-21*01,IGHD3-16*02,IGHJ6*04,131,0,0,3,18,0,0,7,9,30,75,1
IGHV1-2*02,IGHD3-22*01,IGHJ4*02,65,4,0,7,7,0,0,4,0,29,45,1
IGHV3-7*03,IGHD6-19*01,IGHJ6*02,194,0,3,0,0,0,0,4,1,31,66,1
IGHV1-2*02,IGHD2-8*01,IGHJ4*02,133,1,0,15,15,0,0,11,0,113,39,1
IGHV3-21*01,IGHD3-16*02,IGHJ3*02,163,0,0,3,1,0,0,10,2,30,75,1
IGHV4-59*08,IGHD4-17*01,IGHJ4*02,136,0,0,7,7,0,0,18,0,30,48,1
IGHV4-39*01,IGHD2-2*03,IGHJ3*02,77,1,0,10,11,0,0,9,0,30,48,1
IGHV3-NL1*01,IGHD3-10*02,IGHJ4*02,197,0,0,15,22,0,0,33,0,116,54,8
IGHV4-31*03,IGHD2/OR15-2a*01,IGHJ3*02,102,1,4,3,4,0,0,2,11,18,62,1
IGHV3-49*04,IGHD3-3*01,IGHJ2*01,80,1,0,22,15,0,0,34,0,30,60,3
IGHV4-61*01,IGHD3-22*01,IGHJ4*02,197,1,3,1,1,0,0,4,0,30,57,3
IGHV3-66*01,IGHD1-1*01,IGHJ4*02,53,0,0,3,2,0,0,5,0,30,45,1
IGHV4-31*03,IGHD2-2*03,IGHJ3*01,139,1,4,3,4,0,0,2,11,30,62,1
IGHV1-24*01,IGHD3-3*02,IGHJ4*01,73,2,11,1,6,0,0,4,8,30,51,1
IGHV4-59*08,IGHD5-24*01,IGHJ6*02,2,2,0,4,1,0,0,7,0,21,63,1
IGHV4-61*01,IGHD3-22*01,IGHJ4*02,230,1,3,0,1,0,0,4,0,30,58,1
IGHV3-15*01,IGHD3/OR15-3a*01,IGHJ3*02,64,0,0,22,12,0,0,40,0,30,67,1
IGHV3-49*04,IGHD1-7*01,IGHJ2*01,81,3,0,6,7,0,0,26,0,30,60,1
IGHV3-66*03,IGHD3-10*01,IGHJ6*02,241,0,0,25,13,0,0,24,0,31,60,1
IGHV3-15*01,IGHD6-13*01,IGHJ1*01,245,1,7,5,19,0,0,6,0,113,27,1
IGHV1-2*02,IGHD2-21*01,IGHJ4*02,48,2,1,9,7,0,0,2,0,24,39,2
IGHV1-2*02,IGHD2-21*01,IGHJ4*02,50,2,1,9,7,0,0,2,0,30,39,4
IGHV3-23*04,IGHD5-12*01,IGHJ6*03,90,1,5,5,6,0,0,2,0,109,51,1
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,3,1,3,10,13,0,0,21,0,30,39,2
IGHV1-69*04+G278T,IGHD5-12*01,IGHJ4*02,161,0,0,1,8,0,0,1,8,30,51,1
IGHV1-2*02,IGHD2-21*01,IGHJ4*02,22,2,1,9,7,0,0,2,0,30,39,1
IGHV4-59*08,IGHD3-16*02,IGHJ3*02,133,0,0,26,11,0,0,30,0,29,60,1
IGHV1-8*01,IGHD1-1*01,IGHJ4*02,271,0,3,10,13,0,0,20,0,32,39,1
IGHV4-59*08,IGHD5-24*01,IGHJ6*02,46,2,0,4,1,0,0,7,0,31,63,4
IGHV3-48*03,IGHD3-3*01,IGHJ2*01,192,0,0,1,4,0,0,15,0,116,74,1
IGHV3-30*03,IGHD3-22*01,IGHJ3*01,10,3,4,7,3,0,0,10,0,14,54,1
IGHV4-61*01,IGHD5-24*01,IGHJ6*02,90,1,0,4,1,0,0,6,0,31,63,7
IGHV5-10-1*01,IGHD3-16*02,IGHJ6*02,150,0,0,9,16,0,0,25,0,23,78,1
IGHV3-48*03,IGHD2-21*01,IGHJ4*02,148,0,0,6,5,0,0,9,0,30,54,1
IGHV4-59*08,IGHD1-14*01,IGHJ4*02,75,0,2,2,5,0,0,8,4,30,48,1
IGHV3-7*03,IGHD2-8*01,IGHJ4*02,80,2,0,14,16,0,0,0,0,30,27,1
IGHV4-59*08,IGHD3-16*02,IGHJ3*01,128,0,1,26,11,0,0,31,0,30,60,2
IGHV3-7*03,IGHD3-10*02,IGHJ4*02,192,0,2,17,20,0,0,29,0,114,48,1
IGHV1-69*04+G278T,IGHD5-12*01,IGHJ4*02,39,0,0,1,3,0,0,1,3,30,51,10
IGHV4-4*07,IGHD3-10*01,IGHJ3*02,126,1,1,3,0,0,0,2,11,30,69,1
IGHV1-2*02,IGHD3-22*01,IGHJ4*02,216,4,0,5,9,0,0,4,0,30,45,1
IGHV4-59*08,IGHD6-19*01,IGHJ5*02,1,0,0,0,6,0,0,16,4,22,66,1
IGHV1-69*04+G278T,IGHD3-10*02,IGHJ4*02,233,0,2,9,9,0,0,13,0,30,51,1
IGHV1-69*04+G278T,IGHD4-17*01,IGHJ4*02,60,0,1,2,8,0,0,12,6,30,51,1
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,82,1,3,10,13,0,0,21,0,31,39,1
IGHV3-NL1*01,IGHD3/OR15-3a*01,IGHJ6*02,257,0,7,9,9,0,0,8,0,98,57,1
IGHV1-18*04,IGHD2-8*01,IGHJ4*02,237,1,0,12,18,0,0,11,0,115,39,1
IGHV3-7*03,IGHD3-10*01,IGHJ6*02,52,1,10,0,7,0,0,5,5,31,66,1
IGHV3-NL1*01,IGHD3-9*01,IGHJ6*02,210,0,1,10,8,0,0,5,0,116,60,1
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,122,1,2,0,3,0,0,5,2,30,51,4
IGHV3-30*03,IGHD3-3*01,IGHJ6*03,191,0,7,8,10,0,0,8,0,117,57,1
IGHV1-69*04+G278T,IGHD3/OR15-3a*01,IGHJ4*02,110,0,2,16,11,0,0,12,0,30,42,1
IGHV4-39*01+G281C,IGHD5-18*01,IGHJ2*01,46,1,0,2,2,0,0,18,0,30,66,1
IGHV1-2*02,IGHD3-10*01,IGHJ6*01,33,1,4,6,5,0,0,8,0,30,66,1
IGHV3-66*01,IGHD1-1*01,IGHJ6*03,241,2,2,0,7,0,0,0,8,32,57,1
IGHV3-30*03,IGHD3-3*02,IGHJ6*03,72,0,11,8,10,0,0,12,0,116,57,1
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,45,1,2,0,3,0,0,5,2,30,51,1
IGHV3-48*03,IGHD3-3*02,IGHJ2*01,236,0,6,2,2,0,1,22,0,116,76,1
IGHV3-7*03,IGHD3-10*01,IGHJ3*01,147,2,0,23,17,0,0,8,0,30,27,1
IGHV3-23*04,IGHD2/OR15-2a*01,IGHJ6*03,79,2,0,16,8,0,0,6,0,20,54,1
IGHV3-30*03,IGHD1-7*01,IGHJ5*02,69,0,0,1,11,0,0,4,11,30,51,1
IGHV3-15*01,IGHD3-10*02,IGHJ4*02,165,3,2,18,19,0,0,8,0,116,24,1
IGHV4-59*08,IGHD5-24*01,IGHJ6*02,0,2,0,4,1,0,0,7,0,20,63,1
IGHV3-30*03,IGHD3-22*01,IGHJ3*01,162,3,4,6,6,0,0,10,3,30,55,1
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,24,1,2,0,3,0,0,5,2,24,51,1
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,25,1,2,0,3,0,0,5,2,29,51,1
IGHV1-18*04,IGHD2-2*01,IGHJ4*02,104,0,0,0,3,0,0,8,2,30,66,1
IGHV4-59*08,IGHD6-19*01,IGHJ4*02,81,1,5,0,2,0,0,9,1,30,51,3
IGHV4-59*08,IGHD6-19*01,IGHJ5*02,14,0,0,2,1,0,0,16,0,17,65,1
IGHV3-7*03,IGHD2-8*01,IGHJ4*02,72,1,1,13,17,0,0,12,0,30,39,16
IGHV4-34*01,IGHD3-16*01,IGHJ4*02,264,1,19,5,7,0,0,11,0,30,44,1
IGHV4-59*08,IGHD3-22*01,IGHJ4*02,6,2,3,1,1,0,0,5,0,30,57,1
IGHV1-69*04+G278T,IGHD2-8*01,IGHJ4*02,26,4,3,6,0,0,0,10,13,30,69,1
IGHV3-30*03,IGHD4-23*01,IGHJ6*04,142,0,0,9,8,0,0,6,0,30,51,1
IGHV4-31*03,IGHD3-10*01,IGHJ6*03,47,1,10,6,1,0,0,7,0,31,63,1
IGHV5-51*01,IGHD2-2*03,IGHJ6*02,91,1,13,4,9,0,0,3,10,31,60,1
IGHV1-69*04+G278T,IGHD3-3*02,IGHJ3*02,39,2,2,11,7,0,0,15,0,18,54,1
IGHV4-34*01,IGHD6-13*01,IGHJ6*03,133,1,0,3,2,0,0,4,3,31,65,1
IGHV3-49*04,IGHD4-17*01,IGHJ6*02,45,0,0,8,9,0,0,8,0,31,50,1
IGHV4-59*08,IGHD1-14*01,IGHJ5*02,41,0,2,4,3,0,0,8,0,30,47,1
IGHV1-69*04,IGHD6-13*01,IGHJ5*02,45,1,1,4,6,0,0,2,0,30,42,1
IGHV3-23*04,IGHD2/OR15-2a*01,IGHJ6*03,0,2,0,16,8,0,0,6,0,31,54,4
IGHV4-30-2*05,IGHD3-16*01,IGHJ6*03,245,2,7,9,5,0,0,27,0,31,84,1
IGHV4-61*01,IGHD3-3*01,IGHJ2*01,245,2,0,23,14,0,0,32,0,30,57,1
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,26,1,3,10,13,0,0,21,0,28,39,1
